Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
2	GO:1903051	negative regulation of proteolysis involved in cellular protein catabolic process	8/624	65/18800	0.00134254242805468	0.0187339690944286	0.0156795981933979	CSNK2A1/CSNK2A2/HSP90AB1/RPL11/SDCBP/USP7/USP14/N4BP1	8
2	GO:0000209	protein polyubiquitination	18/624	244/18800	0.00137092041265932	0.0190674420793401	0.0159587020173345	HUWE1/MARCHF6/GABARAP/RC3H1/DDX3X/ARIH1/HECTD1/PRPF19/UBE2K/RC3H2/UBE2R2/RNF114/UBE2D2/UBE2G1/SYVN1/CUL3/CBFB/TRIP12	18
2	GO:0007623	circadian rhythm	16/624	205/18800	0.00139073559386966	0.0192800348127338	0.016136633806463	HUWE1/NCOA2/DDB1/EP300/KDM2A/TARDBP/GSK3B/NONO/PPP1CB/PPP1CC/PRKDC/TOP1/USP7/USP9X/NCOR1/THRAP3	16
2	GO:0044088	regulation of vacuole organization	7/624	51/18800	0.00139703898556945	0.019304538709687	0.0161571426082263	CHMP4B/GRN/UBQLN2/ANXA2/SH3GLB1/RAB1B/SCARB2	7
2	GO:0051204	protein insertion into mitochondrial membrane	5/624	26/18800	0.00146121368533544	0.0200610498218956	0.0167903127713926	HSPA4/HSP90AA1/NMT1/PDCD5/TOMM70	5
2	GO:0070199	establishment of protein localization to chromosome	5/624	26/18800	0.00146121368533544	0.0200610498218956	0.0167903127713926	CCT4/CCT2/CCT8/DKC1/CCT6A	5
2	GO:0009615	response to virus	25/624	392/18800	0.00148085249612956	0.0202652997541075	0.0169612619627769	G3BP1/TRIM28/DDX17/SERINC3/ATF2/DDX1/DDX3X/EEF1G/PUM2/ANKRD17/LSM14A/HIF1A/HSP90AA1/IFNGR2/ILF3/ARF1/NCBP1/PCBP2/DNAJC3/RELA/C1QBP/GBF1/PUM1/TOMM70/USP15	25
2	GO:1900180	regulation of protein localization to nucleus	12/624	132/18800	0.00149844348641421	0.0204238921344523	0.0170939975719694	TRIM28/CCT4/CCT2/CCT8/DKC1/TARDBP/GSK3B/HSP90AB1/NF1/SUMO1/CCT6A/NOLC1	12
2	GO:0006898	receptor-mediated endocytosis	18/624	246/18800	0.00150203905970009	0.0204238921344523	0.0170939975719694	CAP1/AP2S1/AP2B1/EPS15/UBQLN2/ANXA2/HNRNPK/IGF2R/ARF1/RNASEK/SCYL2/RAC1/ATXN2/SDCBP/CANX/PICALM/WASL/SCARB2	18
2	GO:0018107	peptidyl-threonine phosphorylation	11/624	115/18800	0.0015465250330302	0.0209618170082056	0.0175442196170775	ATF2/CSNK2A1/CSNK2A2/EIF4G1/GSK3B/UBE2K/PDPK1/NLK/PRKDC/MAPK1/CALM3	11
2	GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	7/624	52/18800	0.00156895941737371	0.0211983850169604	0.0177422177724065	KDELR1/LMAN2/KDELR2/ARF4/ERGIC2/GBF1/COPB2	7
2	GO:0051127	positive regulation of actin nucleation	4/624	16/18800	0.00159082251129579	0.0213581722652205	0.0178759534392328	WASF2/NCKAP1/CYFIP1/WASL	4
2	GO:0061684	chaperone-mediated autophagy	4/624	16/18800	0.00159082251129579	0.0213581722652205	0.0178759534392328	HSPA8/HSP90AA1/LAMP2/CTSA	4
2	GO:0070936	protein K48-linked ubiquitination	8/624	67/18800	0.00163742240629108	0.0219146847835687	0.0183417326146607	MARCHF6/GABARAP/UBE2K/UBE2R2/UBE2D2/UBE2G1/SYVN1/CUL3	8
2	GO:1901800	positive regulation of proteasomal protein catabolic process	11/624	116/18800	0.00165863041725187	0.022128937479072	0.0185210537270428	GABARAP/ARIH1/HECTD1/GSK3B/UBQLN2/UBQLN1/PSMC2/PSMC4/PSMD10/SUMO1/VCP	11
2	GO:1902743	regulation of lamellipodium organization	7/624	53/18800	0.0017569083303595	0.0233668807937813	0.019557163782686	ACTR3/ACTR2/WASF2/NCKAP1/CYFIP1/CORO1C/RAC1	7
2	GO:0007006	mitochondrial membrane organization	11/624	117/18800	0.00177728675028593	0.0234910944385618	0.019661125737063	ATF2/SLC25A5/SLC25A6/GSK3B/HSPA4/HSPA9/HSP90AA1/NMT1/CALM3/PDCD5/TOMM70	11
2	GO:0042752	regulation of circadian rhythm	11/624	117/18800	0.00177728675028593	0.0234910944385618	0.019661125737063	DDB1/KDM2A/TARDBP/GSK3B/NONO/PPP1CB/PPP1CC/PRKDC/USP7/USP9X/THRAP3	11
2	GO:0072665	protein localization to vacuole	8/624	68/18800	0.00180291083034369	0.0237560015292345	0.0198828425937202	HSPA8/LAMP2/SH3GLB1/RTN4/RAB7A/NCOA4/AP3D1/SCARB2	8
2	GO:0010639	negative regulation of organelle organization	23/624	356/18800	0.00190752953356203	0.0250569311569135	0.0209716697257112	HUWE1/WASF2/CHMP4B/MTPN/MAPRE1/SLC25A5/SLC25A6/TMOD3/HNRNPC/NPM1/PAK2/PFN1/XRN1/ATRX/PSMD10/TAOK1/ZNF207/RAB7A/CAPZA1/ANKRD27/SMARCA5/BAZ1B/TMSB10	23
2	GO:0002091	negative regulation of receptor internalization	4/624	17/18800	0.00202614967805051	0.0264518191097637	0.0221391362948754	UBQLN2/ANXA2/ATXN2/SDCBP	4
2	GO:0006474	N-terminal protein amino acid acetylation	4/624	17/18800	0.00202614967805051	0.0264518191097637	0.0221391362948754	CREBBP/EP300/NAA25/NAA50	4
2	GO:0000910	cytokinesis	14/624	174/18800	0.00203876307959101	0.0265350937820775	0.0222088339331594	ACTR3/ACTR2/JTB/CHMP4B/ARF1/RHOA/SH3GLB1/PKN2/BIRC6/SON/CALM3/CUL3/RAB11A/SEPTIN7	14
2	GO:1903829	positive regulation of protein localization	27/624	446/18800	0.00206768857665055	0.0268295200677584	0.0224552571995682	HUWE1/TRIM28/CCT4/CCT2/CCT8/SEC24A/CSNK2A2/AP2B1/DKC1/TARDBP/GSK3B/HIF1A/HSP90AB1/NMT1/OSBP/SH3GLB1/PDPK1/VPS35/TMEM30A/MFF/RTN4/SRI/YWHAE/CCT6A/PDCD5/TM9SF4/TOMM70	27
2	GO:0090316	positive regulation of intracellular protein transport	13/624	156/18800	0.00213337246102395	0.0275976692830332	0.0230981679990563	HUWE1/TRIM28/CSNK2A2/TARDBP/GSK3B/HSP90AB1/NMT1/SH3GLB1/TMEM30A/MFF/YWHAE/PDCD5/TM9SF4	13
2	GO:0006487	protein N-linked glycosylation	8/624	70/18800	0.00217334898224472	0.0276750658443385	0.0231629458887123	DAD1/DDOST/STT3B/OSTC/RPN1/RPN2/MAGT1/MLEC	8
2	GO:0072655	establishment of protein localization to mitochondrion	11/624	120/18800	0.00217540907711599	0.0276750658443385	0.0231629458887123	HUWE1/CSNK2A2/HSPA4/HSP90AA1/LMAN1/NMT1/SH3GLB1/MFF/CALM3/PDCD5/TOMM70	11
2	GO:0006418	tRNA aminoacylation for protein translation	6/624	41/18800	0.00218168396529954	0.0276750658443385	0.0231629458887123	FARSB/AARS1/IARS1/KARS1/LARS1/RARS1	6
2	GO:0010591	regulation of lamellipodium assembly	6/624	41/18800	0.00218168396529954	0.0276750658443385	0.0231629458887123	ACTR3/ACTR2/WASF2/NCKAP1/CYFIP1/RAC1	6
2	GO:0072595	maintenance of protein localization in organelle	6/624	41/18800	0.00218168396529954	0.0276750658443385	0.0231629458887123	KDELR1/KDELR2/ARL2BP/CIZ1/HSPA5/TXN	6
2	GO:0006414	translational elongation	7/624	55/18800	0.00218487361928989	0.0276750658443385	0.0231629458887123	ASCC3/AARS1/EEF1B2/EEF1G/EEF2/SELENOT/RPLP1	7
2	GO:0043470	regulation of carbohydrate catabolic process	7/624	55/18800	0.00218487361928989	0.0276750658443385	0.0231629458887123	EP300/HIF1A/PGAM1/PPP1CB/STAT3/SCARB2/NCOR1	7
2	GO:0042326	negative regulation of phosphorylation	24/624	382/18800	0.00222025903023645	0.0280398291771108	0.0234682385079499	IPO7/PRDX3/TMED2/PWP1/STK38/CRKL/EIF4G1/TARDBP/CORO1C/MLLT1/NF1/NPM1/PAK2/RTRAF/PDPK1/PRKDC/DNAJC3/PPP4R3B/SNX6/STAT3/YWHAG/CALM3/DYNLL1/NCOR1	24
2	GO:0071103	DNA conformation change	10/624	103/18800	0.00223124050009634	0.0280951466521007	0.0235145370673498	G3BP1/ASCC3/DDX1/DDX3X/XRCC6/HNRNPA2B1/MCM4/ATRX/TOP1/XRCC5	10
2	GO:1903364	positive regulation of cellular protein catabolic process	13/624	157/18800	0.00225738635262865	0.0283405201085179	0.0237199050374022	GABARAP/ARIH1/HECTD1/GSK3B/UBQLN2/UBQLN1/HSP90AA1/VPS35/PSMC2/PSMC4/PSMD10/SUMO1/VCP	13
2	GO:0048511	rhythmic process	20/624	297/18800	0.00227964997436662	0.0285358537967774	0.0238833916819091	HUWE1/NCOA2/CREBBP/CSNK2A1/DDB1/EP300/KDM2A/TARDBP/GSK3B/HSPA5/NONO/PPP1CB/PPP1CC/PRKDC/TOP1/USP7/USP9X/NCOR1/NCOR2/THRAP3	20
2	GO:1903900	regulation of viral life cycle	12/624	139/18800	0.00232236977743754	0.0289103149144218	0.0241968009671556	TRIM28/DDB1/DDX3X/LARP1/PABPC1/ILF3/KPNA2/P4HB/HACD3/PKN2/STAU1/N4BP1	12
2	GO:0031398	positive regulation of protein ubiquitination	11/624	121/18800	0.00232315030562318	0.0289103149144218	0.0241968009671556	HUWE1/GABARAP/DDX3X/FKBP1A/KDM1A/UBQLN1/HSPA5/PSMD10/RPS2/NDFIP1/CUL3	11
2	GO:0016241	regulation of macroautophagy	13/624	158/18800	0.00238726270576341	0.0295354362666543	0.024720003048664	CHMP4B/SMG1/LARP1/GNAI3/SLC25A5/UBQLN2/UBQLN1/HIF1A/SH3GLB1/VPS35/SNX6/CAPNS1/ATP6V0E1	13
2	GO:0016571	histone methylation	13/624	158/18800	0.00238726270576341	0.0295354362666543	0.024720003048664	CTCF/PWP1/CREBBP/FBL/SNW1/KDM1A/HCFC1/PRMT1/ATRX/PAF1/SMARCB1/SUPT6H/KMT2B	13
2	GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	6/624	42/18800	0.00247511132749965	0.0305335472748943	0.0255553828596761	CRK/CRKL/P4HB/RAC1/C1QBP/CALR	6
2	GO:0036499	PERK-mediated unfolded protein response	4/624	18/18800	0.00253731252517679	0.0310310405377943	0.0259717652304848	TMED2/HSPA5/QRICH1/TMEM33	4
2	GO:0042790	nucleolar large rRNA transcription by RNA polymerase I	4/624	18/18800	0.00253731252517679	0.0310310405377943	0.0259717652304848	PWP1/NOL11/NCL/SMARCB1	4
2	GO:0048268	clathrin coat assembly	4/624	18/18800	0.00253731252517679	0.0310310405377943	0.0259717652304848	AP2S1/AP2B1/EPS15/PICALM	4
2	GO:0007029	endoplasmic reticulum organization	9/624	88/18800	0.0025597036633714	0.0312151827831194	0.0261258850757014	RAB10/TMED2/LMAN2/TRAM1/SEC61A1/LMAN1/TMEM33/RTN4/TRAM2	9
2	GO:0032388	positive regulation of intracellular transport	15/624	198/18800	0.00258417153661681	0.0314235258852605	0.0263002600899588	HUWE1/TRIM28/KHDRBS1/CSNK2A2/TARDBP/GSK3B/ANXA2/HSP90AB1/NMT1/SH3GLB1/TMEM30A/MFF/YWHAE/PDCD5/TM9SF4	15
2	GO:0007030	Golgi organization	13/624	160/18800	0.00266542957898684	0.0323192828722734	0.0270499735951161	HUWE1/TMED2/LMAN2/SEC23IP/PLEKHM2/LMAN1/MAPK1/RAB1A/SURF4/ARMH3/USO1/GBF1/GOLGA5	13
2	GO:0032984	protein-containing complex disassembly	17/624	239/18800	0.00269731231371036	0.0326033644354559	0.0272877387340677	CHMP4B/MTPN/GSK3B/GSPT1/TMOD3/UBQLN1/HSPA8/LAMP2/ASPH/ATP2A2/SCAF4/TAOK1/SMARCB1/SMARCC2/VCP/CAPZA1/NAPA	17
2	GO:0006479	protein methylation	15/624	199/18800	0.0027118399929867	0.0326033644354559	0.0272877387340677	CTCF/PWP1/CREBBP/FBL/SNW1/KDM1A/GSPT1/HCFC1/PRMT1/ATRX/PAF1/SMARCB1/SUPT6H/FBXO11/KMT2B	15
2	GO:0008213	protein alkylation	15/624	199/18800	0.0027118399929867	0.0326033644354559	0.0272877387340677	CTCF/PWP1/CREBBP/FBL/SNW1/KDM1A/GSPT1/HCFC1/PRMT1/ATRX/PAF1/SMARCB1/SUPT6H/FBXO11/KMT2B	15
2	GO:0062207	regulation of pattern recognition receptor signaling pathway	10/624	106/18800	0.00275848703032481	0.0329778674187146	0.0276011830591932	DDX3X/PUM2/ANKRD17/UBQLN1/PDPK1/ERBIN/RTN4/C1QBP/PUM1/USP15	10
2	GO:0120034	positive regulation of plasma membrane bounded cell projection assembly	10/624	106/18800	0.00275848703032481	0.0329778674187146	0.0276011830591932	ACTR3/ACTR2/WASF2/NCKAP1/CYFIP1/GSK3B/PFN1/RAC1/WASL/SEPTIN7	10
2	GO:0009266	response to temperature stimulus	14/624	180/18800	0.00278725702263668	0.0332284758777079	0.0278109325213107	DNAJA2/CREBBP/EP300/GSK3B/HSBP1/HSP90AA1/HSP90AB1/NF1/NFKBIA/DNAJC3/SOD1/SUMO1/VCP/YWHAE	14
2	GO:0018210	peptidyl-threonine modification	11/624	124/18800	0.00281578610377149	0.0333815756480542	0.0279390710311178	ATF2/CSNK2A1/CSNK2A2/EIF4G1/GSK3B/UBE2K/PDPK1/NLK/PRKDC/MAPK1/CALM3	11
2	GO:0030218	erythrocyte differentiation	11/624	124/18800	0.00281578610377149	0.0333815756480542	0.0279390710311178	SLC25A5/TMOD3/HIF1A/PRMT1/HSPA9/PRKDC/RPS6/RPS19/STAT3/LDB1/PTBP3	11
2	GO:0031365	N-terminal protein amino acid modification	5/624	30/18800	0.0028379591172323	0.0334445608367209	0.027991787166468	CREBBP/EP300/NMT1/NAA25/NAA50	5
2	GO:0045948	positive regulation of translational initiation	5/624	30/18800	0.0028379591172323	0.0334445608367209	0.027991787166468	KHDRBS1/DDX3X/LARP1/POLR2G/DNAJC3	5
2	GO:0007179	transforming growth factor beta receptor signaling pathway	15/624	200/18800	0.00284467364259703	0.0334445608367209	0.027991787166468	CREBBP/EP300/FKBP1A/SNW1/GLG1/HSPA5/HSP90AB1/TRIM33/PDPK1/NLK/SNX6/SDCBP/STAT3/USP9X/USP15	15
2	GO:0048872	homeostasis of number of cells	19/624	282/18800	0.00288218496657058	0.0337922292499295	0.0282827720077566	RC3H1/GPI/SLC25A5/TMOD3/HIF1A/PRMT1/HSPA9/MIF/PRDX1/RC3H2/PRKDC/PTPN11/RPS6/RPS17/RPS19/SOD1/STAT3/LDB1/PTBP3	19
2	GO:0030010	establishment of cell polarity	12/624	143/18800	0.00293898397817289	0.03436350497556	0.0287609074093033	RAB10/CRK/CRKL/SIPA1L3/GSK3B/HSP90AA1/HSP90AB1/RHOA/PAFAH1B1/RAP1B/DYNLT1/GBF1	12
2	GO:0022037	metencephalon development	10/624	107/18800	0.00295482483802726	0.0344540671524493	0.0288367044034153	SEC24B/MTPN/ATF2/CRK/CRKL/AARS1/GART/HSPA5/PTPN11/LDB1	10
2	GO:0007265	Ras protein signal transduction	22/624	347/18800	0.00297846543321694	0.0346348330157686	0.0289879983491692	G3BP1/TRIM28/WASF2/NCKAP1/GABARAP/CRK/CRKL/CYFIP1/ARHGEF12/GNB1/KPNB1/RHOA/NF1/HACD3/ERBIN/RAC1/RAP1B/SDCBP/SHOC2/CUL3/MAPKAPK5/GBF1	22
2	GO:0045862	positive regulation of proteolysis	23/624	369/18800	0.00299691724941499	0.034667175016471	0.0290150673366981	GABARAP/DDX3X/PSME4/ARIH1/HECTD1/GRN/GSK3B/UBQLN2/UBQLN1/ANXA2/RHOA/ASPH/NRDC/AKIRIN2/PSMC2/PSMC4/PSMD10/RPS3/STAT3/SUMO1/VCP/PICALM/PDCD5	23
2	GO:0070585	protein localization to mitochondrion	11/624	125/18800	0.00299753768939411	0.034667175016471	0.0290150673366981	HUWE1/CSNK2A2/HSPA4/HSP90AA1/LMAN1/NMT1/SH3GLB1/MFF/CALM3/PDCD5/TOMM70	11
2	GO:0061515	myeloid cell development	8/624	74/18800	0.00309192426466075	0.0355923484873038	0.0297894012863663	WASF2/EP300/TMOD3/ANXA2/PAFAH1B1/PTPN11/RPS6/PTBP3	8
2	GO:0018205	peptidyl-lysine modification	24/624	392/18800	0.00309425961943196	0.0355923484873038	0.0297894012863663	UBA2/TRIM28/CTCF/PWP1/ATF2/CREBBP/EP300/SNW1/KDM1A/USP22/HCFC1/MLLT1/NDUFAB1/ATRX/RELA/SMARCB1/SUPT6H/SUMO1/NAA50/TRRAP/NCOA1/LDB1/MORF4L2/KMT2B	24
2	GO:0042776	proton motive force-driven mitochondrial ATP synthesis	4/624	19/18800	0.00313045955719729	0.0359116869957727	0.0300566751072652	ATP5PD/ATP5F1B/ATP5PB/ATP5PO	4
2	GO:0043039	tRNA aminoacylation	6/624	44/18800	0.00314969681720164	0.0359386317801881	0.0300792268362081	FARSB/AARS1/IARS1/KARS1/LARS1/RARS1	6
2	GO:0062208	positive regulation of pattern recognition receptor signaling pathway	6/624	44/18800	0.00314969681720164	0.0359386317801881	0.0300792268362081	DDX3X/PUM2/ANKRD17/RTN4/PUM1/USP15	6
2	GO:0046825	regulation of protein export from nucleus	5/624	31/18800	0.00329275601509645	0.0372813799030915	0.0312030544103832	GSK3B/PTPN11/TXN/XPO1/YWHAE	5
2	GO:0048384	retinoic acid receptor signaling pathway	5/624	31/18800	0.00329275601509645	0.0372813799030915	0.0312030544103832	CRKL/SNW1/CNOT1/ACTN4/CALR	5
2	GO:0031333	negative regulation of protein-containing complex assembly	12/624	145/18800	0.00329365574331823	0.0372813799030915	0.0312030544103832	MTPN/DDX3X/EP300/MAPRE1/GSK3B/TMOD3/HSPA5/PFN1/VPS35/CAPZA1/ANKRD27/TMSB10	12
2	GO:0090305	nucleic acid phosphodiester bond hydrolysis	17/624	244/18800	0.00333628685409351	0.0376637582255225	0.0315230900858647	G3BP1/NUDT21/DDX1/XRN2/CNOT1/DICER1/SND1/NOB1/RNASEK/NCBP1/CPSF2/POLR2I/XRN1/ELAC2/RPS3/RPS21/N4BP1	17
2	GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	9/624	92/18800	0.00346437362578069	0.0390062808236048	0.0326467289046	GABARAP/ARIH1/HECTD1/GSK3B/UBQLN2/UBQLN1/PSMD10/SUMO1/VCP	9
2	GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	6/624	45/18800	0.00353426291133304	0.03958374460693	0.0331300434680083	TRAP1/UBQLN1/HIF1A/NONO/P4HB/SOD1	6
2	GO:0043038	amino acid activation	6/624	45/18800	0.00353426291133304	0.03958374460693	0.0331300434680083	FARSB/AARS1/IARS1/KARS1/LARS1/RARS1	6
2	GO:0048259	regulation of receptor-mediated endocytosis	10/624	110/18800	0.00361149909341859	0.0403426250435421	0.0337651966628775	UBQLN2/ANXA2/HNRNPK/ARF1/SCYL2/RAC1/ATXN2/SDCBP/PICALM/WASL	10
2	GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	3/624	10/18800	0.00366734067889767	0.0407524854553225	0.0341082337704816	TMED2/NPM1/DNAJC3	3
2	GO:0031442	positive regulation of mRNA 3'-end processing	3/624	10/18800	0.00366734067889767	0.0407524854553225	0.0341082337704816	NUDT21/NCBP1/PAF1	3
2	GO:0001890	placenta development	12/624	147/18800	0.00368214245208495	0.0408104121772748	0.0341567161673669	TRIM28/PRDX3/TMED2/HECTD1/DAZAP1/HIF1A/HSP90AB1/MAPK1/BIRC6/RPS6/SOD1/NCOA1	12
2	GO:0031349	positive regulation of defense response	19/624	289/18800	0.00376806955017634	0.0415949704972598	0.0348133607446397	CREBBP/EP300/XRCC6/LSM14A/GRN/UBE2K/HSP90AA1/KARS1/LAMP1/NFKBIA/NONO/PAK2/AKIRIN2/PRKDC/RPS19/XRCC5/CD47/MATR3/TOMM70	19
2	GO:0051085	chaperone cofactor-dependent protein refolding	5/624	32/18800	0.00379770897058702	0.0415949704972598	0.0348133607446397	PTGES3/HSPH1/HSPA5/HSPA8/HSPA9	5
2	GO:0071353	cellular response to interleukin-4	5/624	32/18800	0.00379770897058702	0.0415949704972598	0.0348133607446397	CDK4/TUBA1B/HSPA5/HSP90AB1/RPL3	5
2	GO:0006379	mRNA cleavage	4/624	20/18800	0.00381156919500266	0.0415949704972598	0.0348133607446397	NUDT21/NCBP1/CPSF2/POLR2I	4
2	GO:0006901	vesicle coating	4/624	20/18800	0.00381156919500266	0.0415949704972598	0.0348133607446397	TMED2/PPP6C/CUL3/GBF1	4
2	GO:0099563	modification of synaptic structure	4/624	20/18800	0.00381156919500266	0.0415949704972598	0.0348133607446397	CYFIP1/RHOA/PFN1/STAU1	4
2	GO:0016573	histone acetylation	13/624	167/18800	0.00385521961384385	0.0419637204003054	0.0351219899670146	CTCF/ATF2/CREBBP/EP300/USP22/HCFC1/MLLT1/SMARCB1/NAA50/TRRAP/NCOA1/LDB1/MORF4L2	13
2	GO:0010821	regulation of mitochondrion organization	12/624	148/18800	0.00388977365303237	0.0422318282329229	0.0353463857192845	HUWE1/CSNK2A2/EP300/SLC25A5/SLC25A6/GSK3B/HIF1A/NMT1/VPS35/MFF/PSMD10/PDCD5	12
2	GO:0051607	defense response to virus	19/624	290/18800	0.00391135423944571	0.0423580754276869	0.0354520496753295	G3BP1/TRIM28/DDX17/SERINC3/DDX1/PUM2/ANKRD17/LSM14A/HSP90AA1/IFNGR2/ILF3/NCBP1/PCBP2/DNAJC3/RELA/C1QBP/PUM1/TOMM70/USP15	19
2	GO:0030521	androgen receptor signaling pathway	6/624	46/18800	0.00395264385803626	0.0426965793395998	0.0357353641880703	DDX17/EP300/KDM1A/RHOA/NCOR1/NCOR2	6
2	GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	11/624	130/18800	0.0040529588734729	0.0436253737065912	0.0365127286859677	CREBBP/EP300/FKBP1A/SNW1/GLG1/HSPA5/HSP90AB1/TRIM33/PDPK1/SNX6/SDCBP	11
2	GO:0140546	defense response to symbiont	19/624	291/18800	0.00405912781668471	0.0436253737065912	0.0365127286859677	G3BP1/TRIM28/DDX17/SERINC3/DDX1/PUM2/ANKRD17/LSM14A/HSP90AA1/IFNGR2/ILF3/NCBP1/PCBP2/DNAJC3/RELA/C1QBP/PUM1/TOMM70/USP15	19
2	GO:0030100	regulation of endocytosis	15/624	208/18800	0.00411262536972594	0.0440847879193393	0.036897240383618	AP2S1/AP2B1/UBQLN2/ANXA2/HNRNPK/ARF1/ANKFY1/SCYL2/RAB5C/RAC1/ATXN2/SDCBP/CALM3/PICALM/WASL	15
2	GO:0007051	spindle organization	14/624	188/18800	0.00412259059959987	0.0440847879193393	0.036897240383618	DCTN6/CHMP4B/MAPRE1/LSM14A/KPNB1/RHOA/ATRX/RPS3/TUBG1/VCP/ZNF207/SMC1A/RAB11A/NCOR1	14
2	GO:0051648	vesicle localization	14/624	189/18800	0.00432094727858867	0.0458542756131835	0.0383782322603416	TMED2/PAFAH1B1/PPP6C/RAB1A/SDCBP/RAB7A/ACTN4/PICALM/CUL3/USO1/GBF1/RAB11A/AP3D1/WASL	14
2	GO:0010675	regulation of cellular carbohydrate metabolic process	12/624	150/18800	0.00433326541334122	0.0458542756131835	0.0383782322603416	NCOA2/ARPP19/DDB1/EP300/GSK3B/PGAM1/PPP1CB/PPP4R3B/STAT3/USP7/SCARB2/NCOR1	12
2	GO:2000736	regulation of stem cell differentiation	7/624	62/18800	0.00434016255622225	0.0458542756131835	0.0383782322603416	NUDT21/PWP1/GSK3B/HSPA9/PRKDC/STAT3/CDK13	7
2	GO:0006356	regulation of transcription by RNA polymerase I	5/624	33/18800	0.0043557647000474	0.0458542756131835	0.0383782322603416	PWP1/WDR43/NOL11/NCL/SMARCB1	5
2	GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway	5/624	33/18800	0.0043557647000474	0.0458542756131835	0.0383782322603416	CREBBP/EP300/SNW1/HSP90AB1/SDCBP	5
2	GO:1903846	positive regulation of cellular response to transforming growth factor beta stimulus	5/624	33/18800	0.0043557647000474	0.0458542756131835	0.0383782322603416	CREBBP/EP300/SNW1/HSP90AB1/SDCBP	5
2	GO:0051222	positive regulation of protein transport	19/624	293/18800	0.00436856584172929	0.0458542756131835	0.0383782322603416	HUWE1/TRIM28/SEC24A/CSNK2A2/TARDBP/GSK3B/HIF1A/HSP90AB1/NMT1/OSBP/SH3GLB1/VPS35/TMEM30A/MFF/SRI/YWHAE/PDCD5/TM9SF4/TOMM70	19
2	GO:0001824	blastocyst development	10/624	113/18800	0.00437889547155983	0.0458542756131835	0.0383782322603416	DAD1/CNOT1/SF3B6/PSMC4/RTN4/RPL13/SMARCB1/SUPT6H/CUL3/COPS2	10
2	GO:2001234	negative regulation of apoptotic signaling pathway	16/624	230/18800	0.0043996090569654	0.0458542756131835	0.0383782322603416	TRAP1/CSNK2A1/CSNK2A2/DDX3X/KDM1A/GNAI3/SLC25A5/SLC25A6/GSK3B/HIF1A/MIF/NONO/PSMD10/BIRC6/RELA/SYVN1	16
2	GO:0034198	cellular response to amino acid starvation	6/624	47/18800	0.00440657864797746	0.0458542756131835	0.0383782322603416	GCN1/ATF2/SH3GLB1/LARS1/SLC38A2/MAPK1	6
2	GO:0045646	regulation of erythrocyte differentiation	6/624	47/18800	0.00440657864797746	0.0458542756131835	0.0383782322603416	HIF1A/PRMT1/HSPA9/PRKDC/STAT3/LDB1	6
2	GO:0018105	peptidyl-serine phosphorylation	20/624	315/18800	0.00443508457858729	0.046038341381628	0.0385322880974053	PWP1/STK38/CSNK2A1/CSNK2A2/EIF4G1/SMG1/GSK3B/HSP90AA1/HSP90AB1/MIF/PAK2/PDPK1/NLK/CSNK1G1/PKN2/PRKDC/MAPK1/TOP1/TXN/MAPKAPK5	20
2	GO:0051223	regulation of protein transport	28/624	495/18800	0.00447329397736905	0.046321993108717	0.0387696934803864	HUWE1/TRIM28/SEC24A/CSNK2A2/TARDBP/GSK3B/HIF1A/HSPA8/HSP90AB1/LMAN1/NF1/NMT1/OSBP/SH3GLB1/VPS35/TMEM30A/MFF/PTPN11/SRI/TXN/SUMO1/XPO1/YWHAE/NDFIP1/PDCD5/NOLC1/TM9SF4/TOMM70	28
2	GO:1902850	microtubule cytoskeleton organization involved in mitosis	12/624	151/18800	0.00456972036567094	0.0472056550395522	0.0395092838973696	DCTN6/CHMP4B/LSM14A/KPNB1/RHOA/PAFAH1B1/DYNLT1/TUBG1/VCP/ZNF207/SMC1A/RAB11A	12
2	GO:0045056	transcytosis	4/624	21/18800	0.00458642047750253	0.0472634517003651	0.0395576574381766	VPS35/PICALM/USO1/RAB11A	4
2	GO:0032392	DNA geometric change	9/624	96/18800	0.00460299374055099	0.0473196651202537	0.0396047058683564	G3BP1/ASCC3/DDX1/DDX3X/XRCC6/HNRNPA2B1/MCM4/ATRX/XRCC5	9
2	GO:0031060	regulation of histone methylation	8/624	79/18800	0.00463532779104601	0.0475372411534743	0.0397868084842098	CTCF/SNW1/KDM1A/HCFC1/ATRX/PAF1/SMARCB1/SUPT6H	8
2	GO:0097193	intrinsic apoptotic signaling pathway	19/624	295/18800	0.00469724597622043	0.0480523746747306	0.0402179550601722	TRAP1/SERINC3/ATF2/DDX3X/EP300/SNW1/KDM1A/UBQLN1/HIF1A/HNRNPK/MIF/NONO/P4HB/QRICH1/PRKDC/RPS3/SOD1/SYVN1/CUL3	19
